Cruise,Station,Type,Time_Stamp,Latitude,Longitude,Bottom_Z,CruiseCN,SCN,CampCN,Niskin,Cast_Type,Target_Z,Pressure,Density00,Density11,Sal11,SoundVel,SoundVel1,Oxygen_uM,Oxygen_V,Temperature,Temperature1,Conductivity,Conductivity1,BeamT,BeamAt,Fluorescence,Turbidity,UVP5,TOC,TOC_QF,TOC_sd,DOC,DOC_QF,DOC_sd,TDN,TDN_QF,TDN_sd,BactProd,BactProd_QF,BactProd_sd,BactAbund,BactAbund_QF,BactAbund_sd,TDAA,TDAA_QF,TDAA_sd,Asp,Glu,His,Ser,Arg,Thr,Gly,Tau,Bala,Tyr,Ala,GABA,Met,Val,Phe,Ile,Leu,Lys
AT32,2,B,2015-11-15T09:12,53.98,-40.207,-999,8,5,8,10,Biology,18,17.786,1027.4334,1027.4339,34.6747,1472.83,1472.83,0,2.5551,5.5502,5.5507,3.367836,3.367945,97.5743,0.0982,-0.0059,0.0033,4.5994343,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,2,B,2015-11-15T09:12,53.98,-40.207,-999,8,5,8,9,Biology,50,51.242,1027.593,1027.5937,34.6847,1473.48,1473.48,0,2.5449,5.5718,5.5723,3.372175,3.372309,97.6119,0.0967,0.0037,0.0019,4.6791732,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,2,B,2015-11-15T09:12,53.98,-40.207,-999,8,5,8,8,Biology,50,50.525,1027.5897,1027.5904,34.6847,1473.46,1473.47,0,2.5461,5.5716,5.5721,3.372128,3.372248,97.6146,0.0966,0.0078,4e-4,4.5944507,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,2,B,2015-11-15T09:12,53.98,-40.207,-999,8,5,8,7,Biology,50,50.706,1027.5908,1027.5916,34.6852,1473.47,1473.47,0,2.5476,5.5721,5.5723,3.372205,3.372328,97.6228,0.0962,0.0077,0.0028,4.6143854,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,2,B,2015-11-15T09:12,53.98,-40.207,-999,8,5,8,6,Biology,50,50.359,1027.5893,1027.5901,34.6853,1473.47,1473.47,0,2.5465,5.5725,5.5726,3.37225,3.372343,97.6244,0.0962,0.004,0.0014,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,2,B,2015-11-15T09:12,53.98,-40.207,-999,8,5,8,5,Biology,50,50.747,1027.591,1027.5917,34.6852,1473.47,1473.48,0,2.5448,5.5727,5.573,3.372273,3.372389,97.6298,0.0959,0.0099,-0.0012,4.6542548,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,2,B,2015-11-15T09:12,53.98,-40.207,-999,8,5,8,4,Biology,75,77.134,1027.7162,1027.7167,34.6969,1474.11,1474.12,0,2.5381,5.6203,5.6212,3.378826,3.378979,97.6653,0.0945,0.0159,-2e-4,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,2,B,2015-11-15T09:12,53.98,-40.207,-999,8,5,8,3,Biology,200,201.696,1028.6027,1028.6036,34.8491,1469.72,1469.72,0,2.3428,3.9985,3.9989,3.251712,3.25185,99.6756,0.013,-0.0116,-0.0012,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,2,B,2015-11-15T09:12,53.98,-40.207,-999,8,5,8,2,Biology,200,201.916,1028.6038,1028.6047,34.8491,1469.73,1469.73,0,2.3422,3.9988,3.9992,3.251761,3.2519,99.6707,0.0132,-0.0041,-4e-4,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,2,B,2015-11-15T09:12,53.98,-40.207,-999,8,5,8,1,Biology,200,202.083,1028.6048,1028.6057,34.8494,1469.73,1469.73,0,2.3428,3.9988,3.9989,3.251792,3.251905,99.6658,0.0134,-0.002,-0.0029,4.604418,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T07:49,51.123,-40.114,-999,9,1,9,24,Biology,10,10.314,1026.7969,1026.7973,34.1998,1478.89,1478.89,0,2.5829,7.2753,7.2761,3.481129,3.48126,96.0713,0.1603,1.4201,0.089,4.6143854,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T07:49,51.123,-40.114,-999,9,1,9,23,Biology,10,10.16,1026.7962,1026.7968,34.2,1478.89,1478.89,0,2.5844,7.2756,7.2759,3.481154,3.481267,96.0822,0.1599,1.3014,0.0921,4.6143854,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T07:49,51.123,-40.114,-999,9,1,9,22,Biology,10,11.38,1026.8018,1026.8023,34.1999,1478.91,1478.91,0,2.5839,7.2755,7.2761,3.481203,3.481322,96.0746,0.1602,1.4943,0.092,4.6193691,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T07:49,51.123,-40.114,-999,9,1,9,21,Biology,10,10.98,1026.7998,1026.8003,34.1998,1478.9,1478.9,0,2.5837,7.2756,7.2763,3.481176,3.481307,96.0642,0.1606,1.4056,0.0854,4.6143854,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T07:49,51.123,-40.114,-999,9,1,9,20,Biology,10,10.858,1026.7993,1026.7999,34.1999,1478.9,1478.9,0,2.5836,7.2756,7.2761,3.481187,3.481304,96.0882,0.1596,1.3958,0.0928,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T07:49,51.123,-40.114,-999,9,1,9,19,Biology,10,10.897,1026.7995,1026.8,34.1998,1478.9,1478.9,0,2.5837,7.2755,7.2762,3.481173,3.481301,96.0572,0.1609,1.4152,0.0924,4.5994343,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T07:49,51.123,-40.114,-999,9,1,9,18,Biology,10,11.201,1026.8008,1026.8013,34.1997,1478.9,1478.91,0,2.5838,7.2755,7.2763,3.481182,3.481316,96.0746,0.1602,1.3769,0.0869,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T07:49,51.123,-40.114,-999,9,1,9,17,Biology,10,10.553,1026.7979,1026.7983,34.1997,1478.89,1478.9,0,2.5846,7.2752,7.276,3.481127,3.481257,96.0866,0.1597,1.3534,0.0849,4.6243527,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T07:49,51.123,-40.114,-999,9,1,9,16,Biology,10,11.276,1026.8012,1026.8018,34.1999,1478.9,1478.91,0,2.5843,7.2753,7.2759,3.481169,3.4813,96.0844,0.1598,1.4327,0.098,4.5994343,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T07:49,51.123,-40.114,-999,9,1,9,15,Biology,10,9.891,1026.7948,1026.7955,34.2,1478.88,1478.88,0,2.5841,7.2757,7.276,3.481135,3.481253,96.08,0.16,1.3895,0.0919,4.604418,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T07:49,51.123,-40.114,-999,9,1,9,14,Biology,10,10.334,1026.7968,1026.7973,34.1996,1478.89,1478.89,0,2.583,7.2756,7.276,3.481142,3.481246,96.079,0.16,1.3716,0.092,4.5994343,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T07:49,51.123,-40.114,-999,9,1,9,13,Biology,10,10.588,1026.7981,1026.7985,34.1997,1478.89,1478.9,0,2.5846,7.2752,7.2759,3.481124,3.481248,96.0664,0.1605,1.3449,0.082,4.6841569,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T07:49,51.123,-40.114,-999,9,1,9,12,Biology,15,16.033,1026.823,1026.8235,34.1997,1478.98,1478.99,0,2.5799,7.2754,7.276,3.481391,3.481511,96.0784,0.16,1.4843,0.0886,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T07:49,51.123,-40.114,-999,9,1,9,11,Biology,15,15.634,1026.8211,1026.8214,34.1995,1478.98,1478.98,0,2.5821,7.2756,7.2764,3.48139,3.481509,96.08,0.16,1.3125,0.0863,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T07:49,51.123,-40.114,-999,9,1,9,10,Biology,15,16.149,1026.8231,1026.8236,34.1993,1478.99,1478.99,0,2.5832,7.2763,7.2769,3.481445,3.481557,96.0664,0.1605,1.3753,0.0939,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T07:49,51.123,-40.114,-999,9,1,9,9,Biology,15,16.379,1026.8246,1026.825,34.1996,1478.99,1478.99,0,2.5815,7.2754,7.2762,3.481411,3.481531,96.067,0.1605,1.2756,0.0899,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T07:49,51.123,-40.114,-999,9,1,9,8,Biology,15,16.928,1026.827,1026.8272,34.1994,1479,1479,0,2.5826,7.2757,7.2766,3.481446,3.481576,96.0593,0.1608,1.2926,0.0864,4.604418,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T07:49,51.123,-40.114,-999,9,1,9,7,Biology,15,15.921,1026.8224,1026.8231,34.2,1478.98,1478.99,0,2.5819,7.2762,7.2765,3.481464,3.481573,96.08,0.16,1.3704,0.0908,4.5994343,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T07:49,51.123,-40.114,-999,9,1,9,6,Biology,36,37.168,1026.9223,1026.9228,34.2016,1479.3,1479.31,0,2.5741,7.2686,7.2694,3.481894,3.482032,96.0604,0.1608,1.4169,0.0909,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T07:49,51.123,-40.114,-999,9,1,9,5,Biology,36,36.349,1026.9178,1026.9184,34.2012,1479.3,1479.3,0,2.5744,7.2709,7.2716,3.482027,3.48216,96.0686,0.1604,1.3677,0.0889,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T07:49,51.123,-40.114,-999,9,1,9,4,Biology,36,35.423,1026.9136,1026.9141,34.2011,1479.28,1479.29,0,2.5729,7.2708,7.2716,3.481967,3.482109,96.0637,0.1606,1.3632,0.0896,4.5994343,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T07:49,51.123,-40.114,-999,9,1,9,3,Biology,36,37.417,1026.9224,1026.9228,34.2007,1479.32,1479.32,0,2.5743,7.2718,7.2725,3.482124,3.482246,96.0833,0.1598,1.3333,0.0844,4.5994343,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T07:49,51.123,-40.114,-999,9,1,9,2,Biology,36,37.051,1026.9201,1026.9206,34.2006,1479.33,1479.33,0,2.575,7.275,7.2752,3.482379,3.482459,96.0893,0.1596,1.4125,0.0868,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T07:49,51.123,-40.114,-999,9,1,9,1,Biology,36,37.444,1026.922,1026.9224,34.2004,1479.33,1479.33,0,2.5739,7.2737,7.2745,3.482271,3.482403,96.0817,0.1599,1.2808,0.0904,4.7589121,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T09:06,51.125,-40.114,-999,10,2,10,24,Biology,10,10.879,1026.8018,1026.8023,34.2006,1478.85,1478.85,0,2.5804,7.263,7.2637,3.480109,3.480237,96.0817,0.1599,1.2787,0.0868,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T09:06,51.125,-40.114,-999,10,2,10,23,Biology,10,9.807,1026.797,1026.7976,34.2009,1478.83,1478.84,0,2.5804,7.2629,7.2634,3.480065,3.480191,96.0806,0.16,1.2542,0.0896,4.604418,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T09:06,51.125,-40.114,-999,10,2,10,22,Biology,10,10.622,1026.8006,1026.8011,34.2006,1478.85,1478.85,0,2.5817,7.2629,7.2635,3.480082,3.480206,96.0457,0.1614,1.2485,0.0871,4.6143854,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T09:06,51.125,-40.114,-999,10,2,10,21,Biology,10,11.415,1026.8044,1026.8049,34.2008,1478.86,1478.86,0,2.5825,7.2625,7.2631,3.480102,3.480228,96.0904,0.1595,1.3635,0.0878,4.6343201,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T09:06,51.125,-40.114,-999,10,2,10,20,Biology,10,10.878,1026.8019,1026.8023,34.2006,1478.85,1478.85,0,2.582,7.2625,7.2632,3.480066,3.480193,96.0822,0.1599,1.3125,0.0877,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T09:06,51.125,-40.114,-999,10,2,10,19,Biology,10,10.517,1026.8005,1026.801,34.2009,1478.84,1478.84,0,2.5827,7.2621,7.2627,3.480038,3.480153,96.0757,0.1601,1.44,0.0838,4.5994343,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T09:06,51.125,-40.114,-999,10,2,10,18,Biology,10,10.816,1026.8022,1026.8028,34.2011,1478.84,1478.84,0,2.5831,7.2603,7.2609,3.4799,3.480027,96.0583,0.1609,1.3418,0.0823,4.6143854,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T09:06,51.125,-40.114,-999,10,2,10,17,Biology,10,11.166,1026.8036,1026.8041,34.201,1478.85,1478.85,0,2.5834,7.2613,7.2622,3.480002,3.480148,95.9989,0.1633,1.3072,0.0845,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T09:06,51.125,-40.114,-999,10,2,10,16,Biology,10,11.323,1026.8042,1026.8046,34.2008,1478.85,1478.86,0,2.5832,7.262,7.2626,3.480058,3.480178,96.0784,0.16,1.2409,0.0837,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T09:06,51.125,-40.114,-999,10,2,10,15,Biology,10,11.433,1026.8047,1026.8051,34.2007,1478.86,1478.86,0,2.5806,7.2618,7.2626,3.480053,3.480183,96.0664,0.1605,1.2419,0.0872,4.6143854,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T09:06,51.125,-40.114,-999,10,2,10,14,Biology,10,11.087,1026.803,1026.8033,34.2005,1478.85,1478.85,0,2.5808,7.2618,7.2628,3.480026,3.480163,96.0839,0.1598,1.2766,0.0841,4.6143854,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T09:06,51.125,-40.114,-999,10,2,10,13,Biology,10,11.842,1026.8066,1026.807,34.2006,1478.86,1478.86,0,2.5824,7.2609,7.2617,3.479975,3.480111,96.0757,0.1602,1.2358,0.0881,4.5994343,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T09:06,51.125,-40.114,-999,10,2,10,12,Biology,17,16.846,1026.8293,1026.8298,34.2008,1478.95,1478.95,0,2.5813,7.2631,7.2638,3.480406,3.480535,96.0991,0.1592,1.3893,0.083,4.6143854,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T09:06,51.125,-40.114,-999,10,2,10,11,Biology,17,16.909,1026.8294,1026.8298,34.2006,1478.95,1478.96,0,2.5805,7.2639,7.2648,3.480472,3.480613,96.0844,0.1598,1.2757,0.0841,4.6143854,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T09:06,51.125,-40.114,-999,10,2,10,10,Biology,17,17.905,1026.8338,1026.8342,34.2006,1478.97,1478.98,0,2.5802,7.2651,7.2658,3.480631,3.480752,96.0692,0.1604,1.2527,0.0898,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T09:06,51.125,-40.114,-999,10,2,10,9,Biology,17,18.206,1026.8352,1026.8356,34.2005,1478.98,1478.98,0,2.58,7.2644,7.2651,3.480571,3.48069,96.0768,0.1601,1.2363,0.0899,4.604418,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T09:06,51.125,-40.114,-999,10,2,10,8,Biology,17,17.014,1026.8297,1026.8299,34.2003,1478.96,1478.96,0,2.5807,7.2645,7.2654,3.480518,3.480641,96.0871,0.1597,1.3077,0.0832,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T09:06,51.125,-40.114,-999,10,2,10,7,Biology,17,16.783,1026.8287,1026.8291,34.2005,1478.95,1478.96,0,2.5792,7.2643,7.2651,3.480497,3.480629,96.0844,0.1598,1.2184,0.0807,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T09:06,51.125,-40.114,-999,10,2,10,6,Biology,35,36.417,1026.9213,1026.9217,34.2023,1479.24,1479.25,0,2.5749,7.2553,7.2564,3.480721,3.480885,96.0212,0.1624,1.2969,0.0849,4.5994343,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T09:06,51.125,-40.114,-999,10,2,10,5,Biology,35,36.235,1026.9201,1026.9201,34.2016,1479.24,1479.25,0,2.5735,7.2563,7.258,3.480771,3.480962,96.0316,0.162,1.294,0.0854,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T09:06,51.125,-40.114,-999,10,2,10,4,Biology,35,36.186,1026.9195,1026.9198,34.2016,1479.25,1479.25,0,2.575,7.258,7.2586,3.480918,3.481016,96.049,0.1613,1.2904,0.0885,4.604418,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T09:06,51.125,-40.114,-999,10,2,10,3,Biology,35,35.807,1026.9155,1026.9158,34.2004,1479.27,1479.28,0,2.5739,7.2668,7.2677,3.481579,3.481709,96.092,0.1595,1.2362,0.0864,4.5994343,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T09:06,51.125,-40.114,-999,10,2,10,2,Biology,35,35.481,1026.9142,1026.9146,34.2008,1479.27,1479.27,0,2.573,7.2672,7.2679,3.481617,3.481741,96.0953,0.1593,1.3895,0.0882,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T09:06,51.125,-40.114,-999,10,2,10,1,Biology,35,34.901,1026.9115,1026.9121,34.201,1479.26,1479.26,0,2.5733,7.2671,7.2677,3.481589,3.481719,96.0926,0.1595,1.2784,0.0871,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,3,B,2015-11-16T11:35,51.117,-40.1,-999,11,3,11,24,Deep,10,10.598,1026.8,1026.8004,34.1994,1478.84,1478.84,0,2.5877,7.2608,7.2612,3.479802,3.479889,95.9683,0.1646,1.3896,0.0922,4.6094017,-999,9,-999,59.3,2,1.8,8.3,2,0,9.91,2,0.06,4.2,2,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
